id,user_id,date,time_of_day,age,device_type,subscription_tier,experience_level,is_weekend,time_spent_minutes,tasks_attempted,tasks_completed,avg_time_per_task_seconds,focus_score,interruption_count,battery_level,network_quality,screen_brightness,notification_count,goal_completed,completion_rate,age_group,day_of_week,tasks_per_minute,completion_ratio,day_of_month,month,year,rolling_mean_time_spent,completed
2478,72,2024-09-01,1,60,0,1,0,1,5.0,2,1,170.0,44.0,1.0,71.0,2,82,3,1,0.5,51-60,6,0.4,0.5,1,9,2024,5.0,0
2516,73,2024-09-01,0,35,1,0,0,1,20.2,3,3,300.0,94.0,0.0,46.0,3,87,0,1,1.0,31-40,6,0.1485148514851485,1.0,1,9,2024,20.2,1
2517,73,2024-09-01,1,35,1,0,0,1,19.0,3,3,300.0,100.0,1.0,74.0,4,89,1,1,1.0,31-40,6,0.15789473684210525,1.0,1,9,2024,19.6,1
2566,74,2024-09-01,0,40,2,2,1,1,14.0,6,1,146.0,52.0,0.0,47.0,4,73,3,0,0.1666666666666666,31-40,6,0.42857142857142855,0.16666666666666666,1,9,2024,14.0,0
2567,74,2024-09-01,2,40,2,2,1,1,39.9,5,0,0.0,50.0,2.0,75.0,5,100,2,1,0.0,31-40,6,0.12531328320802004,0.0,1,9,2024,26.95,0
11277,332,2024-09-01,1,45,0,1,0,1,14.4,2,2,300.0,68.0,0.0,53.0,5,69,3,0,1.0,41-50,6,0.1388888888888889,1.0,1,9,2024,14.4,1
1890,57,2024-09-01,1,20,1,0,2,1,5.1,1,0,0.0,67.0,3.0,59.0,3,55,3,1,0.0,0-20,6,0.19607843137254904,0.0,1,9,2024,5.1,0
11276,332,2024-09-01,0,45,0,1,0,1,22.0,2,1,300.0,51.42735259334347,0.0,33.0,4,49,2,1,0.5,41-50,6,0.09090909090909091,0.5,1,9,2024,18.2,0
11461,338,2024-09-01,0,45,1,1,1,1,26.4,1,1,300.0,65.0,2.0,25.0,5,70,3,0,1.0,41-50,6,0.03787878787878788,1.0,1,9,2024,26.4,1
1743,53,2024-09-01,2,40,2,1,1,1,5.0,4,0,0.0,57.0,0.0,82.0,4,76,4,1,0.0,31-40,6,0.8,0.0,1,9,2024,5.0,0
1138,36,2024-09-01,0,60,2,2,0,1,25.8,2,1,300.0,67.0,1.0,74.0,5,87,2,0,0.5,51-60,6,0.07751937984496124,0.5,1,9,2024,25.8,0
1222,38,2024-09-01,2,60,1,1,1,1,14.6,2,1,300.0,35.0,2.0,36.0,5,85,5,0,0.5,51-60,6,0.136986301369863,0.5,1,9,2024,14.6,0
1244,39,2024-09-01,0,25,0,2,1,1,16.1,4,1,239.0,26.0,3.0,63.0,5,65,3,0,0.25,21-30,6,0.24844720496894407,0.25,1,9,2024,16.1,0
1245,39,2024-09-01,2,25,0,2,1,1,33.2,6,1,300.0,28.0,2.0,38.0,4,88,0,0,0.1666666666666666,21-30,6,0.18072289156626503,0.16666666666666666,1,9,2024,24.650000000000002,0
1286,40,2024-09-01,1,20,0,1,0,1,5.0,2,1,171.0,80.0,0.0,52.0,4,98,3,1,0.5,0-20,6,0.4,0.5,1,9,2024,5.0,0
11585,341,2024-09-01,1,40,1,1,0,1,24.6,3,0,0.0,48.0,3.0,49.0,4,50,2,1,0.0,31-40,6,0.12195121951219512,0.0,1,9,2024,24.6,0
1306,41,2024-09-01,1,30,0,2,2,1,31.1,3,1,300.0,56.0,1.0,53.0,3,51,6,1,0.3333333333333333,21-30,6,0.09646302250803858,0.3333333333333333,1,9,2024,31.1,0
1307,41,2024-09-01,2,30,0,2,2,1,13.6,1,0,0.0,25.0,2.0,82.0,3,57,3,1,0.0,21-30,6,0.07352941176470588,0.0,1,9,2024,22.35,0
1351,42,2024-09-01,1,25,2,0,1,1,10.6,3,1,280.0,100.0,0.0,93.0,5,46,0,1,0.3333333333333333,21-30,6,0.2830188679245283,0.3333333333333333,1,9,2024,10.6,0
1352,42,2024-09-01,2,25,2,0,1,1,10.2,2,0,0.0,78.0,0.0,31.0,3,34,1,1,0.0,21-30,6,0.19607843137254904,0.0,1,9,2024,10.399999999999999,0
1418,44,2024-09-01,1,40,0,2,1,1,5.0,3,0,0.0,74.0,2.0,79.0,1,75,2,0,0.0,31-40,6,0.6,0.0,1,9,2024,5.0,0
11637,342,2024-09-01,0,60,0,1,2,1,9.4,1,1,300.0,67.0,1.0,30.0,5,91,4,1,1.0,51-60,6,0.10638297872340426,1.0,1,9,2024,9.4,1
1484,46,2024-09-01,1,50,2,2,2,1,15.0,1,1,300.0,47.0,3.0,81.0,3,70,5,1,1.0,41-50,6,0.06666666666666667,1.0,1,9,2024,15.0,1
1533,47,2024-09-01,0,30,0,0,0,1,13.6,3,2,287.0,71.0,4.0,54.0,4,71,2,1,0.6666666666666666,21-30,6,0.22058823529411764,0.6666666666666666,1,9,2024,13.6,0
1534,47,2024-09-01,2,30,0,0,0,1,19.2,1,1,300.0,66.0,1.0,47.0,4,65,1,1,1.0,21-30,6,0.052083333333333336,1.0,1,9,2024,16.4,1
1573,48,2024-09-01,2,20,2,1,0,1,20.9,4,2,300.0,51.42735259334347,1.0,27.0,3,100,1,1,0.5,0-20,6,0.19138755980861244,0.5,1,9,2024,20.9,0
1634,50,2024-09-01,2,35,2,0,2,1,12.2,1,1,300.0,40.0,0.0,67.0,5,82,2,0,1.0,31-40,6,0.0819672131147541,1.0,1,9,2024,12.2,1
1668,51,2024-09-01,0,25,0,2,0,1,5.1,1,0,0.0,14.0,1.0,86.0,4,22,3,1,0.0,21-30,6,0.19607843137254904,0.0,1,9,2024,5.1,0
1669,51,2024-09-01,2,25,0,2,0,1,13.2,3,2,272.0,46.0,3.0,61.0,5,91,3,0,0.6666666666666666,21-30,6,0.2272727272727273,0.6666666666666666,1,9,2024,9.149999999999999,0
11501,339,2024-09-01,2,45,1,2,1,1,14.8,1,0,0.0,71.0,3.0,72.0,4,20,3,1,0.0,41-50,6,0.06756756756756756,0.0,1,9,2024,14.8,0
11500,339,2024-09-01,1,45,1,2,1,1,14.8,1,0,0.0,21.0,3.0,89.0,3,74,2,0,0.0,41-50,6,0.06756756756756756,0.0,1,9,2024,14.8,0
1704,52,2024-09-01,0,45,0,0,2,1,5.0,2,0,0.0,44.0,6.0,89.0,4,100,2,0,0.0,41-50,6,0.4,0.0,1,9,2024,5.0,0
1705,52,2024-09-01,2,45,0,0,2,1,12.7,2,1,300.0,37.0,4.0,79.0,4,70,5,1,0.5,41-50,6,0.15748031496062992,0.5,1,9,2024,8.85,0
1064,34,2024-09-01,2,50,1,0,2,1,16.8,2,0,0.0,28.0,1.0,30.0,5,75,1,0,0.0,41-50,6,0.11904761904761904,0.0,1,9,2024,16.8,0
1063,34,2024-09-01,0,50,1,0,2,1,29.6,2,1,300.0,13.0,3.0,86.0,5,100,3,1,0.5,41-50,6,0.06756756756756756,0.5,1,9,2024,23.200000000000003,0
1741,53,2024-09-01,0,40,2,1,1,1,5.0,3,1,148.0,51.42735259334347,3.0,61.0,3,34,3,0,0.3333333333333333,31-40,6,0.6,0.3333333333333333,1,9,2024,5.0,0
1742,53,2024-09-01,1,40,2,1,1,1,13.8,1,0,0.0,32.0,2.0,94.0,5,60,4,0,0.0,31-40,6,0.07246376811594203,0.0,1,9,2024,7.933333333333334,0
1788,54,2024-09-01,1,35,0,2,0,1,22.5,5,2,279.0,79.0,4.0,51.0,5,65,5,0,0.4,31-40,6,0.2222222222222222,0.4,1,9,2024,22.5,0
4264,124,2024-09-01,2,55,0,2,0,1,5.0,1,0,0.0,49.0,0.0,51.0,4,57,4,0,0.0,51-60,6,0.2,0.0,1,9,2024,5.0,0
2618,75,2024-09-01,2,60,0,0,1,1,5.0,4,1,54.0,64.0,0.0,29.0,4,61,3,0,0.25,51-60,6,0.8,0.25,1,9,2024,5.0,0
2690,77,2024-09-01,1,50,2,1,2,1,19.8,2,1,300.0,50.0,2.0,76.0,5,100,0,1,0.5,41-50,6,0.10101010101010101,0.5,1,9,2024,19.8,0
3485,99,2024-09-01,0,50,0,2,1,1,11.6,1,1,300.0,46.0,0.0,86.0,4,91,2,1,1.0,41-50,6,0.08620689655172414,1.0,1,9,2024,11.6,1
811,26,2024-09-01,2,45,2,1,2,1,5.8,2,0,0.0,25.0,3.0,89.0,5,53,8,1,0.0,41-50,6,0.3448275862068966,0.0,1,9,2024,5.8,0
810,26,2024-09-01,1,45,2,1,2,1,7.1,1,1,300.0,36.0,2.0,85.0,3,100,7,0,1.0,41-50,6,0.14084507042253522,1.0,1,9,2024,6.449999999999999,1
3560,102,2024-09-01,1,55,2,2,0,1,12.2,1,0,0.0,47.0,1.4522642784724569,53.0,4,57,1,1,0.0,51-60,6,0.0819672131147541,0.0,1,9,2024,12.2,0
3561,102,2024-09-01,2,55,2,2,0,1,18.8,1,0,0.0,73.0,2.0,95.0,2,78,3,1,0.0,51-60,6,0.05319148936170213,0.0,1,9,2024,15.5,0
3628,105,2024-09-01,0,25,2,0,2,1,10.5,3,2,208.0,18.0,1.0,31.0,5,53,5,1,0.6666666666666666,21-30,6,0.2857142857142857,0.6666666666666666,1,9,2024,10.5,0
11052,327,2024-09-01,0,60,0,2,2,1,5.0,1,1,300.0,42.0,0.0,37.0,5,41,2,1,1.0,51-60,6,0.2,1.0,1,9,2024,5.0,1
3710,107,2024-09-01,0,20,1,1,0,1,13.4,6,3,125.0,20.0,5.0,24.0,2,92,0,0,0.5,0-20,6,0.44776119402985076,0.5,1,9,2024,13.4,0
781,25,2024-09-01,1,60,0,1,1,1,18.0,1,0,0.0,49.0,2.0,23.0,4,100,1,0,0.0,51-60,6,0.05555555555555555,0.0,1,9,2024,18.0,0
780,25,2024-09-01,0,60,0,1,1,1,17.4,2,1,300.0,40.0,2.0,81.0,5,57,4,0,0.5,51-60,6,0.1149425287356322,0.5,1,9,2024,17.7,0
3711,107,2024-09-01,1,20,1,1,0,1,27.8,2,0,0.0,68.0,2.0,22.0,3,71,2,1,0.0,0-20,6,0.07194244604316546,0.0,1,9,2024,20.6,0
11030,326,2024-09-01,1,45,1,1,0,1,5.0,1,0,0.0,70.0,2.0,71.0,3,100,3,1,0.0,41-50,6,0.2,0.0,1,9,2024,5.0,0
3745,108,2024-09-01,1,50,0,0,1,1,5.6,3,0,0.0,30.0,3.0,67.0,5,35,2,0,0.0,41-50,6,0.5357142857142857,0.0,1,9,2024,5.6,0
3746,108,2024-09-01,2,50,0,0,1,1,21.7,1,0,0.0,33.0,3.0,83.0,3,94,6,1,0.0,41-50,6,0.04608294930875576,0.0,1,9,2024,13.649999999999999,0
3804,110,2024-09-01,0,60,1,1,2,1,39.2,2,0,0.0,45.0,1.0,72.0,5,94,1,0,0.0,51-60,6,0.0510204081632653,0.0,1,9,2024,39.2,0
3805,110,2024-09-01,1,60,1,1,2,1,12.2,3,2,226.0,39.0,2.0,27.0,3,64,1,1,0.6666666666666666,51-60,6,0.24590163934426232,0.6666666666666666,1,9,2024,25.700000000000003,0
3847,111,2024-09-01,0,45,0,0,1,1,29.8,2,0,0.0,38.0,2.0,42.0,5,53,1,0,0.0,41-50,6,0.06711409395973154,0.0,1,9,2024,29.8,0
11007,325,2024-09-01,1,40,2,0,2,1,6.5,1,1,300.0,59.0,1.0,23.0,5,79,0,1,1.0,31-40,6,0.15384615384615385,1.0,1,9,2024,6.5,1
3911,113,2024-09-01,2,45,0,2,1,1,5.0,1,1,300.0,80.0,1.0,47.0,2,100,2,1,1.0,41-50,6,0.2,1.0,1,9,2024,5.0,1
10982,324,2024-09-01,2,35,1,2,0,1,5.0,1,1,294.0,78.0,3.0,45.0,4,64,1,0,1.0,31-40,6,0.2,1.0,1,9,2024,5.0,1
3981,116,2024-09-01,1,55,1,1,0,1,5.0,1,1,268.0,71.0,2.0,49.0,4,87,0,1,1.0,51-60,6,0.2,1.0,1,9,2024,5.0,1
10952,322,2024-09-01,0,40,2,1,0,1,6.9,1,0,0.0,33.0,2.0,76.0,4,61,6,1,0.0,31-40,6,0.14492753623188406,0.0,1,9,2024,6.9,0
4042,118,2024-09-01,0,30,0,1,2,1,24.7,2,0,0.0,70.0,1.0,65.0,4,100,3,0,0.0,21-30,6,0.08097165991902834,0.0,1,9,2024,24.7,0
4043,118,2024-09-01,1,30,0,1,2,1,15.1,2,1,300.0,62.0,0.0,25.0,3,68,1,0,0.5,21-30,6,0.13245033112582782,0.5,1,9,2024,19.9,0
734,24,2024-09-01,2,60,2,1,0,1,5.0,2,1,149.0,48.0,1.0,66.0,4,70,2,0,0.5,51-60,6,0.4,0.5,1,9,2024,5.0,0
4044,118,2024-09-01,2,30,0,1,2,1,38.1,1,1,300.0,90.0,0.0,21.0,3,86,3,0,1.0,21-30,6,0.026246719160104987,1.0,1,9,2024,25.96666666666667,1
4100,119,2024-09-01,0,30,2,1,2,1,24.2,2,1,300.0,60.0,3.0,27.0,5,80,4,0,0.5,21-30,6,0.08264462809917356,0.5,1,9,2024,24.2,0
11091,328,2024-09-01,2,60,0,2,2,1,14.8,1,1,300.0,72.0,2.0,90.0,4,52,4,0,1.0,51-60,6,0.06756756756756756,1.0,1,9,2024,14.8,1
2642,76,2024-09-01,2,25,1,0,2,1,21.6,1,0,0.0,46.0,0.0,83.0,5,65,2,0,0.0,21-30,6,0.046296296296296294,0.0,1,9,2024,21.6,0
3387,97,2024-09-01,0,50,0,0,2,1,22.2,3,1,300.0,60.0,0.0,35.0,3,55,1,0,0.3333333333333333,41-50,6,0.13513513513513514,0.3333333333333333,1,9,2024,22.2,0
3342,96,2024-09-01,2,50,1,1,1,1,28.4,3,2,300.0,46.0,0.0,25.0,4,50,0,0,0.6666666666666666,41-50,6,0.10563380281690142,0.6666666666666666,1,9,2024,28.4,0
2691,77,2024-09-01,2,50,2,1,2,1,8.9,3,2,185.0,96.0,0.0,90.0,5,61,0,1,0.6666666666666666,41-50,6,0.33707865168539325,0.6666666666666666,1,9,2024,14.350000000000001,0
921,30,2024-09-01,2,45,2,0,2,1,16.4,3,1,287.0,47.0,2.0,38.0,5,48,3,0,0.3333333333333333,41-50,6,0.1829268292682927,0.3333333333333333,1,9,2024,16.4,0
920,30,2024-09-01,1,45,2,0,2,1,10.0,4,1,144.0,47.0,1.0,71.0,5,62,2,0,0.25,41-50,6,0.4,0.25,1,9,2024,13.2,0
919,30,2024-09-01,0,45,2,0,2,1,10.3,4,0,0.0,53.0,4.0,46.0,3,74,7,1,0.0,41-50,6,0.3883495145631068,0.0,1,9,2024,12.233333333333334,0
2717,78,2024-09-01,1,45,1,2,2,1,14.6,1,0,0.0,27.0,2.0,83.0,4,57,2,1,0.0,41-50,6,0.0684931506849315,0.0,1,9,2024,14.6,0
2745,79,2024-09-01,2,35,2,2,1,1,7.1,2,2,150.0,61.0,2.0,39.0,4,36,2,0,1.0,31-40,6,0.28169014084507044,1.0,1,9,2024,7.1,1
2789,80,2024-09-01,1,60,1,1,1,1,17.1,1,1,300.0,54.0,1.0,54.0,4,43,2,1,1.0,51-60,6,0.05847953216374269,1.0,1,9,2024,17.1,1
2851,82,2024-09-01,1,40,1,2,1,1,7.8,5,1,152.0,47.0,0.0,82.0,4,68,1,1,0.2,31-40,6,0.6410256410256411,0.2,1,9,2024,7.8,0
11214,331,2024-09-01,2,60,2,2,2,1,39.4,3,0,0.0,16.0,1.0,74.0,4,81,4,0,0.0,51-60,6,0.07614213197969544,0.0,1,9,2024,39.4,0
11213,331,2024-09-01,1,60,2,2,2,1,29.9,5,0,0.0,62.0,1.0,64.0,1,85,7,1,0.0,51-60,6,0.16722408026755853,0.0,1,9,2024,34.65,0
2910,83,2024-09-01,0,20,2,0,2,1,16.8,2,0,0.0,31.0,1.0,67.0,3,51,6,0,0.0,0-20,6,0.11904761904761904,0.0,1,9,2024,16.8,0
2911,83,2024-09-01,1,20,2,0,2,1,14.8,4,0,0.0,25.0,1.0,64.0,5,58,3,0,0.0,0-20,6,0.27027027027027023,0.0,1,9,2024,15.8,0
2912,83,2024-09-01,2,20,2,0,2,1,24.2,3,2,300.0,55.0,2.0,62.0,5,96,3,1,0.6666666666666666,0-20,6,0.12396694214876033,0.6666666666666666,1,9,2024,18.599999999999998,0
2960,84,2024-09-01,1,55,0,1,2,1,5.0,2,1,99.0,10.0,4.0,52.0,3,62,3,0,0.5,51-60,6,0.4,0.5,1,9,2024,5.0,0
2961,84,2024-09-01,2,55,0,1,2,1,17.3,2,0,0.0,18.0,0.0,23.0,4,100,1,0,0.0,51-60,6,0.11560693641618497,0.0,1,9,2024,11.15,0
2990,85,2024-09-01,0,25,2,1,0,1,28.3,3,2,300.0,88.0,0.0,70.0,4,45,1,1,0.6666666666666666,21-30,6,0.10600706713780919,0.6666666666666666,1,9,2024,28.3,0
3023,86,2024-09-01,2,20,2,1,1,1,22.1,1,0,0.0,45.0,0.0,67.0,4,79,4,0,0.0,0-20,6,0.04524886877828054,0.0,1,9,2024,22.1,0
11175,330,2024-09-01,2,25,1,0,0,1,5.0,1,0,0.0,55.0,2.0,70.0,5,68,4,0,0.0,21-30,6,0.2,0.0,1,9,2024,5.0,0
11174,330,2024-09-01,0,25,1,0,0,1,11.4,1,0,0.0,36.0,2.0,44.0,3,100,2,0,0.0,21-30,6,0.08771929824561403,0.0,1,9,2024,8.2,0
862,28,2024-09-01,1,20,2,2,2,1,10.1,1,0,0.0,42.0,2.0,50.0,3,61,1,0,0.0,0-20,6,0.09900990099009901,0.0,1,9,2024,10.1,0
3215,93,2024-09-01,0,20,2,0,0,1,19.6,2,0,0.0,40.0,2.0,29.0,4,68,4,0,0.0,0-20,6,0.1020408163265306,0.0,1,9,2024,19.6,0
3216,93,2024-09-01,1,20,2,0,0,1,5.0,2,0,0.0,59.0,3.0,49.0,4,47,3,1,0.0,0-20,6,0.4,0.0,1,9,2024,12.3,0
3252,94,2024-09-01,0,25,0,0,0,1,27.1,3,1,300.0,55.0,1.0,42.0,2,88,4,1,0.3333333333333333,21-30,6,0.11070110701107011,0.3333333333333333,1,9,2024,27.1,0
3253,94,2024-09-01,1,25,0,0,0,1,12.8,3,1,226.0,57.0,2.0,87.0,3,93,6,0,0.3333333333333333,21-30,6,0.234375,0.3333333333333333,1,9,2024,19.950000000000003,0
3254,94,2024-09-01,2,25,0,0,0,1,19.7,3,1,300.0,50.0,2.0,75.0,3,77,3,0,0.3333333333333333,21-30,6,0.15228426395939088,0.3333333333333333,1,9,2024,19.866666666666667,0
841,27,2024-09-01,1,20,2,1,1,1,5.0,5,1,31.0,63.0,1.0,43.0,5,86,2,1,0.2,0-20,6,1.0,0.2,1,9,2024,5.0,0
11694,344,2024-09-01,0,20,0,0,1,1,11.8,1,0,0.0,40.0,0.0,57.0,5,92,0,0,0.0,0-20,6,0.0847457627118644,0.0,1,9,2024,11.8,0
11120,329,2024-09-01,1,35,1,0,2,1,21.9,4,1,300.0,35.0,3.0,20.0,4,76,1,0,0.25,31-40,6,0.18264840182648404,0.25,1,9,2024,21.9,0
7725,223,2024-09-01,1,40,2,0,0,1,11.1,2,2,300.0,50.0,0.0,27.0,4,77,4,0,1.0,31-40,6,0.1801801801801802,1.0,1,9,2024,11.1,1
1180,37,2024-09-01,0,55,0,1,0,1,21.4,5,5,290.0,94.0,1.0,37.0,4,59,0,0,1.0,51-60,6,0.23364485981308414,1.0,1,9,2024,23.4,1
34,2,2024-09-01,2,30,1,2,0,1,5.0,1,1,300.0,51.0,4.0,62.0,5,100,4,0,1.0,21-30,6,0.2,1.0,1,9,2024,5.0,1
8939,259,2024-09-01,0,25,0,1,2,1,9.2,1,1,300.0,70.0,2.0,26.0,4,44,4,1,1.0,21-30,6,0.10869565217391305,1.0,1,9,2024,9.2,1
33,2,2024-09-01,0,30,1,2,0,1,9.3,3,1,120.0,67.0,0.0,24.0,4,61,2,1,0.3333333333333333,21-30,6,0.3225806451612903,0.3333333333333333,1,9,2024,7.15,0
153,7,2024-09-01,0,35,1,2,1,1,29.6,2,1,300.0,64.0,2.0,70.0,4,67,3,0,0.5,31-40,6,0.06756756756756756,0.5,1,9,2024,29.6,0
9770,286,2024-09-01,0,25,1,0,2,1,20.5,1,1,300.0,47.0,2.0,92.0,4,79,1,1,1.0,21-30,6,0.04878048780487805,1.0,1,9,2024,20.5,1
10011,292,2024-09-01,0,35,0,0,1,1,25.8,3,0,0.0,43.0,1.0,82.0,5,72,2,0,0.0,31-40,6,0.11627906976744186,0.0,1,9,2024,25.8,0
9114,264,2024-09-01,0,45,0,0,0,1,19.6,3,1,300.0,55.0,1.0,72.0,5,57,2,0,0.3333333333333333,41-50,6,0.1530612244897959,0.3333333333333333,1,9,2024,19.6,0
7930,228,2024-09-01,1,60,2,0,1,1,22.0,1,1,300.0,64.0,2.0,59.0,5,36,3,1,1.0,51-60,6,0.045454545454545456,1.0,1,9,2024,22.0,1
9270,269,2024-09-01,0,25,0,1,0,1,5.0,2,1,90.0,22.0,1.0,29.0,4,59,4,1,0.5,21-30,6,0.4,0.5,1,9,2024,5.0,0
8237,237,2024-09-01,1,30,1,1,1,1,27.5,1,1,300.0,48.0,0.0,27.0,5,73,2,0,1.0,21-30,6,0.03636363636363636,1.0,1,9,2024,27.5,1
9405,274,2024-09-01,2,45,1,0,2,1,5.2,2,0,0.0,61.0,1.0,50.0,4,81,3,0,0.0,41-50,6,0.3846153846153846,0.0,1,9,2024,5.2,0
9597,282,2024-09-01,2,30,1,0,1,1,7.1,3,2,113.0,49.0,1.0,81.0,4,94,1,1,0.6666666666666666,21-30,6,0.4225352112676057,0.6666666666666666,1,9,2024,7.1,0
192,8,2024-09-01,0,20,0,0,2,1,24.9,3,2,300.0,84.0,1.0,66.0,5,65,0,0,0.6666666666666666,0-20,6,0.12048192771084339,0.6666666666666666,1,9,2024,24.9,0
8581,249,2024-09-01,1,20,2,2,1,1,5.0,1,0,0.0,48.0,1.0,25.0,5,63,4,0,0.0,0-20,6,0.2,0.0,1,9,2024,5.0,0
7929,228,2024-09-01,0,60,2,0,1,1,8.1,3,1,179.87433493792753,78.0,3.0,53.0,5,52,1,1,0.3333333333333333,51-60,6,0.3703703703703704,0.3333333333333333,1,9,2024,15.05,0
10046,293,2024-09-01,0,60,1,0,2,1,26.6,3,2,300.0,38.0,1.0,43.0,5,80,8,0,0.6666666666666666,51-60,6,0.11278195488721804,0.6666666666666666,1,9,2024,26.6,0
63,3,2024-09-01,2,55,1,0,1,1,5.0,3,1,71.0,31.0,1.0,66.0,4,31,2,0,0.3333333333333333,51-60,6,0.6,0.3333333333333333,1,9,2024,5.0,0
8002,230,2024-09-01,2,25,0,2,1,1,8.0,2,1,223.0,67.0,1.0,74.0,3,64,2,0,0.5,21-30,6,0.25,0.5,1,9,2024,8.0,0
8114,233,2024-09-01,0,45,0,2,0,1,7.0,1,0,0.0,65.0,1.0,84.0,3,87,1,1,0.0,41-50,6,0.14285714285714285,0.0,1,9,2024,7.0,0
8412,244,2024-09-01,2,45,2,1,2,1,16.0,2,0,0.0,23.0,1.0,40.0,5,100,2,0,0.0,41-50,6,0.125,0.0,1,9,2024,16.0,0
8411,244,2024-09-01,0,45,2,1,2,1,9.1,2,0,0.0,38.0,1.0,90.0,3,100,5,1,0.0,41-50,6,0.21978021978021978,0.0,1,9,2024,12.55,0
9575,281,2024-09-01,1,55,2,0,0,1,10.4,1,1,300.0,75.0,0.0,34.0,4,75,1,0,1.0,51-60,6,0.09615384615384615,1.0,1,9,2024,10.4,1
8081,232,2024-09-01,0,25,0,0,0,1,18.9,3,2,300.0,75.0,0.0,71.0,5,58,2,1,0.6666666666666666,21-30,6,0.15873015873015875,0.6666666666666666,1,9,2024,18.9,0
8376,242,2024-09-01,0,25,2,2,1,1,27.2,2,0,0.0,54.0,2.0,43.0,5,20,5,0,0.0,21-30,6,0.07352941176470588,0.0,1,9,2024,27.2,0
10047,293,2024-09-01,2,60,1,0,2,1,17.8,1,1,300.0,59.0,1.0,37.0,4,85,5,0,1.0,51-60,6,0.056179775280898875,1.0,1,9,2024,22.200000000000003,1
8829,256,2024-09-01,1,50,0,1,2,1,18.6,2,2,300.0,59.0,1.0,43.0,4,88,6,0,1.0,41-50,6,0.1075268817204301,1.0,1,9,2024,18.6,1
7896,227,2024-09-01,0,45,0,1,2,1,16.1,1,0,0.0,48.0,2.0,71.0,4,80,2,0,0.0,41-50,6,0.06211180124223602,0.0,1,9,2024,16.1,0
154,7,2024-09-01,1,35,1,2,1,1,14.1,2,1,300.0,79.0,1.0,29.0,4,51,3,0,0.5,31-40,6,0.14184397163120568,0.5,1,9,2024,21.85,0
9035,262,2024-09-01,2,45,1,1,1,1,15.5,3,0,0.0,34.0,2.0,77.0,5,82,2,0,0.0,41-50,6,0.1935483870967742,0.0,1,9,2024,15.5,0
8707,253,2024-09-01,1,20,1,2,2,1,13.5,3,0,0.0,42.0,0.0,75.0,5,43,6,0,0.0,0-20,6,0.2222222222222222,0.0,1,9,2024,13.5,0
9480,277,2024-09-01,2,60,0,2,0,1,5.0,2,1,166.0,41.0,0.0,75.0,5,73,1,0,0.5,51-60,6,0.4,0.5,1,9,2024,5.0,0
8745,254,2024-09-01,0,35,2,0,0,1,29.4,2,2,300.0,51.0,1.0,87.0,2,100,2,1,1.0,31-40,6,0.06802721088435375,1.0,1,9,2024,29.4,1
8186,235,2024-09-01,1,35,2,1,0,1,5.2,2,2,155.0,82.0,2.0,42.0,5,98,0,0,1.0,31-40,6,0.3846153846153846,1.0,1,9,2024,5.2,1
8185,235,2024-09-01,0,35,2,1,0,1,14.0,2,2,300.0,46.0,5.0,53.0,3,77,2,0,1.0,31-40,6,0.14285714285714285,1.0,1,9,2024,9.6,1
8204,236,2024-09-01,1,25,0,0,0,1,5.0,2,0,0.0,56.0,4.0,51.0,3,63,1,1,0.0,21-30,6,0.4,0.0,1,9,2024,5.0,0
8642,251,2024-09-01,0,20,1,2,2,1,11.8,1,0,0.0,49.0,2.0,55.0,5,60,4,0,0.0,0-20,6,0.0847457627118644,0.0,1,9,2024,11.8,0
9519,279,2024-09-01,2,45,2,1,2,1,14.9,1,0,0.0,84.0,2.0,66.0,5,81,0,1,0.0,41-50,6,0.06711409395973154,0.0,1,9,2024,14.9,0
7827,225,2024-09-01,1,60,2,0,1,1,24.8,2,0,0.0,25.0,3.0,74.0,3,76,5,0,0.0,51-60,6,0.08064516129032258,0.0,1,9,2024,24.8,0
9518,279,2024-09-01,1,45,2,1,2,1,13.0,1,1,300.0,93.0,0.0,21.0,3,91,1,1,1.0,41-50,6,0.07692307692307693,1.0,1,9,2024,13.95,1
8001,230,2024-09-01,1,25,0,2,1,1,17.2,3,2,300.0,56.0,2.0,41.0,4,87,0,0,0.6666666666666666,21-30,6,0.1744186046511628,0.6666666666666666,1,9,2024,12.6,0
8496,247,2024-09-01,1,55,2,2,0,1,14.7,3,0,0.0,49.0,2.0,60.0,5,66,5,0,0.0,51-60,6,0.20408163265306123,0.0,1,9,2024,14.7,0
193,8,2024-09-01,2,20,0,0,2,1,31.6,1,0,0.0,87.0,0.0,54.0,4,54,1,1,0.0,0-20,6,0.03164556962025316,0.0,1,9,2024,28.25,0
8982,260,2024-09-01,2,55,2,0,1,1,16.9,5,0,0.0,74.0,2.0,43.0,5,46,3,0,0.0,51-60,6,0.2958579881656805,0.0,1,9,2024,16.9,0
9882,289,2024-09-01,1,45,2,2,1,1,19.5,1,1,300.0,54.0,0.0,57.0,2,67,4,0,1.0,41-50,6,0.05128205128205128,1.0,1,9,2024,19.5,1
9391,273,2024-09-01,2,40,1,1,0,1,20.5,2,2,300.0,50.0,1.0,70.0,5,68,3,0,1.0,31-40,6,0.0975609756097561,1.0,1,9,2024,20.5,1
7958,229,2024-09-01,0,50,0,0,0,1,16.1,4,0,0.0,39.0,4.0,25.0,2,95,5,0,0.0,41-50,6,0.24844720496894407,0.0,1,9,2024,16.1,0
